name;desc;latitude;longitude
Oosterflank Metro/Voermanweg;Deze halte is tijdelijk komen te vervallen Zone 5321 ;51,94676893;4,55356044
Oosterflank Metro/Voermanweg;Deze halte is tijdelijk komen te vervallen Zone 5321 ;51,94583558;4,553766855
Oosterlengte;Buslijn 31 Zone 5322 ;51,94035836;4,604304506
Oostkousdijk;Tramlijn 8 Zone 5300 Halte is rolstoeltoegankelijk.;51,90369683;4,453379798
Oostkousdijk;Tramlijn 8 Zone 5300 Halte is rolstoeltoegankelijk.;51,90373601;4,453785869
Oostplein;BOB-buslijn 4 Zone 5300 ;51,92305089;4,498757155
Oostplein;Buslijn 48, BOB-buslijn 5, BOB-buslijn 4 Zone 5300 ;51,92282629;4,497584042
Oostplein;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92438729;4,495997544
Oostplein;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92349113;4,497541802
Oostplein;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92418014;4,4959435
Oostplein;Metrolijn A/B/C Zone 5300 Dit metrostation is toegankelijk met een rolstoel.;51,92326718;4,496455898
Oostplein;Metrolijn A/B/C Zone 5300 Dit metrostation is toegankelijk met een rolstoel.;51,92326718;4,496455898
Oostplein;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,92317506;4,498536632
Oostplein;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,92305166;4,498858904
Oostwaarts;Buslijn 173 Zone 5441 ;52,06236803;4,495511141
Oostwaarts;Buslijn 173 Zone 5441 ;52,06258537;4,495725557
Oostweg;Buslijn 173 Zone 5441 ;52,04730016;4,514296327
Oostweg;Buslijn 173 Zone 5441 ;52,04752646;4,514510587
Operalaan;Buslijn 30 Zone 5321 ;51,95136731;4,587965592
Ophemertstraat;Buslijn 68, Buslijn 71 Zone 5316 ;51,8834323;4,428367124
Ophemertstraat;Buslijn 68, Buslijn 71 Zone 5316 ;51,88434687;4,428086172
Opijnenstraat;Buslijn 72 Zone 5314 ;51,88046912;4,454428448
Opstelspoor Carnisselande;Tramlijn 25 Zone 5328 Halte is rolstoeltoegankelijk.;51,84408185;4,500765406
Opstelspoor De Esch;Tramlijn 24, Tramlijn 21 Zone 5300 ;51,90786392;4,523399861
Opstelspoor Kreekhuizenlaan;Tramlijn 20 Zone 5324 Halte is rolstoeltoegankelijk.;51,88213682;4,539246323
Opstelspoor Limbrichthoek;Tramlijn 23 Zone 5324 ;51,89797593;4,575010034
Oranjestraat;Buslijn 126, Buslijn 51, Buslijn 54, BOB-buslijn 3 Zone 5300 ;51,91358894;4,401110449
Oranjestraat;Buslijn 144 Zone 5334 ;51,87904969;4,603367394
Oranjestraat;Buslijn 144, Buslijn 140 Zone 5334 ;51,87930513;4,603929359
Oranjestraat;Buslijn 51, Buslijn 126, Buslijn 54, BOB-buslijn 2 Zone 5300 ;51,91337821;4,400635423
Osylaan;Buslijn 173 Zone 5441 ;52,0537728;4,503570285
Osylaan;Buslijn 173 Zone 5441 ;52,05365674;4,503674638
Oud Pernisseweg;Buslijn 69 Zone 5316 ;51,88070644;4,389253322
Oud Pernisseweg;Buslijn 69 Zone 5316 ;51,88077945;4,389382422
Oude Havenbrug;Buslijn 57 Zone 5329 ;51,91003584;4,344593796
Oude Havenbrug;Buslijn 57 Zone 5329 ;51,91001864;4,344681398
Oude Plantage;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,9154995;4,5215234
Oude Plantage;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,91529899;4,521149346
Oude Wal;Buslijn 78 Zone 5326 ;51,87103728;4,35322286
Oude Wal;Buslijn 78 Zone 5326 ;51,87093551;4,351874726
Oude Watering;Tramlijn 23 Zone 5324 Halte is rolstoeltoegankelijk.;51,89228691;4,569940916
Oude Watering;Tramlijn 23, Tramlijn 12 Zone 5324 Halte is rolstoeltoegankelijk.;51,89306165;4,57018834
Oudelandselaan;Buslijn 174 Zone 5320 ;51,99386936;4,466762058
Oudelandselaan;Buslijn 174, BOB-buslijn 10 Zone 5300 ;51,99382862;4,466151341
Over de Dammen;Tramlijn 24 Zone 5327 Halte is rolstoeltoegankelijk.;51,93362482;4,352974726
Over de Dammen;Tramlijn 24 Zone 5327 Halte is rolstoeltoegankelijk.;51,93361955;4,35339655
Overdrevenpad;Buslijn 56 Zone 5327 ;51,93822001;4,345044786
Overdrevenpad;Buslijn 56 Zone 5327 ;51,93817726;4,345293008
Overwolde;Buslijn 78 Zone 5326 ;51,85909099;4,361423778
Overwolde;Buslijn 78, BOB-buslijn 7 Zone 5300 ;51,85873745;4,361083421
P + R Beverwaard;Buslijn 143, Buslijn 144, Buslijn 145, Buslijn 245, BOB-buslijn 16 Zone 5300 ;51,88604157;4,570199651
P + R Oudelande;Buslijn 144 Zone 5334 ;51,85961413;4,627673574
P + R Oudelande;Buslijn 144 Zone 5334 ;51,85944008;4,627168415
P.C. Hooftplein;Tramlijn 24, Tramlijn 21, Tramlijn 8, Tramlijn 4, Tramlijn 23 Zone 5319 Halte is rolstoeltoegankelijk.;51,915725;4,435600047
P.C. Hooftplein;Tramlijn 24, Tramlijn 21, Tramlijn 8, Tramlijn 4, Tramlijn 23 Zone 5319 Halte is rolstoeltoegankelijk.;51,91534223;4,43495406
P+ R Beverwaard;Buslijn 143, Buslijn 144, Buslijn 145, Buslijn 245 Zone 5324 ;51,88582854;4,56671737
P+R Beverwaard;Tramlijn 23 Zone 5324 Halte is rolstoeltoegankelijk.;51,88583786;4,568053558
P+R Beverwaard;Tramlijn 23, Tramlijn 12 Zone 5324 Halte is rolstoeltoegankelijk.;51,88583272;4,568605626
Paasweide;Buslijn 70 Zone 5314 ;51,8785794;4,507754109
Paasweide;Buslijn 70 Zone 5314 ;51,87861937;4,508290693
Paasweide;Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,87861687;4,507956704
Paasweide;Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,8786825;4,508318507
Pablo Picassostraat;BOB-buslijn 1 Zone 5300 ;51,9710597;4,589055602
Palladiostraat;Buslijn 37 Zone 5321 ;51,93890844;4,55167036
Palladiostraat;Buslijn 37 Zone 5321 ;51,93849543;4,551736214
Paltrokmolen;Buslijn 143, Buslijn 146, Buslijn 245 Zone 5334 ;51,86310527;4,617176068
Paltrokmolen;Buslijn 145, Buslijn 146, Buslijn 245 Zone 5334 ;51,8628929;4,617687836
Paradijsplein;Buslijn 39 Zone 5300 ;51,93584209;4,495232205
Paradijsplein;Buslijn 39 Zone 5300 ;51,93627872;4,494729103
Parelvissersstraat;Buslijn 78 Zone 5326 ;51,8698076;4,357520241
Parelvissersstraat;Buslijn 78 Zone 5326 ;51,86969331;4,357813272
Parijslaan;Buslijn 56 Zone 5327 ;51,93458023;4,358391349
Parijslaan;Buslijn 56, BOB-buslijn 2 Zone 5300 ;51,93523209;4,357896532
Parijslaan;Tramlijn 24 Zone 5327 Halte is rolstoeltoegankelijk.;51,93494086;4,358513965
Parijslaan;Tramlijn 24 Zone 5327 Halte is rolstoeltoegankelijk.;51,93493556;4,358935801
Park Buitenoord;Buslijn 184, Buslijn 182 Zone 5328 ;51,84974947;4,544108931
Park Buitenoord;Buslijn 184, Buslijn 182, BOB-buslijn 11 Zone 5300 ;51,84974749;4,543833202
Parkweg;Metrolijn A/B/C Zone 5319 Dit metrostation is toegankelijk met een rolstoel.;51,92162035;4,394159713
Parkweg;Metrolijn A/B/C Zone 5319 Dit metrostation is toegankelijk met een rolstoel.;51,92162035;4,394159713
Parkweg;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,92439788;4,394156474
Parkweg;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,9242485;4,39562815
Parmentierplein;Buslijn 69, Buslijn 68 Zone 5316 ;51,87562784;4,448124384
Parmentierplein;Buslijn 69, Buslijn 68 Zone 5316 ;51,8751918;4,447552589
Pascalweg;Buslijn 184, Buslijn 183, Buslijn 187 Zone 5314 ;51,87387208;4,523878246
Pascalweg;Buslijn 184, Buslijn 183, Buslijn 187, BOB-buslijn 11 Zone 5300 ;51,87408682;4,523743428
Pending;Buslijn 80 Zone 5326 ;51,85566786;4,369877659
Pending;Buslijn 80 Zone 5326 ;51,85566786;4,369877659
Pending;Buslijn 80, BOB-buslijn 7 Zone 5300 ;51,85565567;4,370545681
Pendrechtseweg;Buslijn 67 Zone 5314 ;51,88135054;4,469326691
Pendrechtseweg;Buslijn 67 Zone 5314 ;51,88250441;4,470900866
Peppelweg;Buslijn 35 Zone 5310 ;51,96011863;4,469287597
Peppelweg;Buslijn 35, BOB-buslijn 10 Zone 5300 ;51,96045808;4,470168201
Peppelweg;Tramlijn 25 Zone 5310 ;51,9604995;4,469716306
Pernis;Metrolijn A/B/C Zone 5326 Dit metrostation is toegankelijk met een rolstoel.;51,88465479;4,382135346
Pernis;Metrolijn A/B/C Zone 5326 Dit metrostation is toegankelijk met een rolstoel.;51,88465479;4,382135346
Pernis Metro;BOB-buslijn 7 Zone 5300 ;51,88521949;4,381948418
Pernis Metro;Buslijn 69 Zone 5316 ;51,88521949;4,381948418
Persoonsdam;Buslijn 48 Zone 5314 ;51,9105707;4,506605003
Persoonsdam;Buslijn 48 Zone 5314 ;51,91065115;4,506545291
Persoonsdam;Buslijn 66 Zone 5314 ;51,91014969;4,510406518
Philips de Goedestraat;Buslijn 56 Zone 5329 ;51,9135156;4,321664044
Philips de Goedestraat;Buslijn 56, BOB-buslijn 2 Zone 5300 ;51,9137029;4,320511332
Piekbrug;Buslijn 66 Zone 5314 ;51,90529303;4,512448536
Piekstraat;Buslijn 66 Zone 5314 ;51,90796175;4,512323937
Piersonstraat;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,92333321;4,389440598
Piersonstraat;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,92382986;4,390767085
Pieter de Hoochweg;BOB-buslijn 3 Zone 5300 ;51,90544767;4,459941026
Pieter de Hoochweg;BOB-buslijn 3 Zone 5300 ;51,90581913;4,460311203
Pieter de Hoochweg;Tramlijn 8 Zone 5300 Halte is rolstoeltoegankelijk.;51,90528429;4,459740947
Pieter de Hoochweg;Tramlijn 8 Zone 5300 Halte is rolstoeltoegankelijk.;51,90536805;4,460102522
Pieter Stastokweg;Buslijn 78 Zone 5326 ;51,86875296;4,349020841
Pieter Stastokweg;Buslijn 78 Zone 5326 ;51,86956436;4,35030899
Pijle Tuinen;BOB-buslijn 19 Zone 5300 ;51,99126226;4,218666309
Pijnacker Centrum;BOB-buslijn 10 Zone 5300 ;52,02055037;4,435457747
Pijnacker Centrum;Metrolijn E Zone 5420 Dit metrostation is toegankelijk met een rolstoel.;52,02168353;4,436642974
Pijnacker Centrum;Metrolijn E Zone 5420 Dit metrostation is toegankelijk met een rolstoel.;52,01973092;4,437500281
Pijnacker Zuid;Metrolijn E Zone 5420 Dit metrostation is toegankelijk met een rolstoel.;52,00569178;4,445473357
Pijnacker Zuid;Metrolijn E Zone 5420 Dit metrostation is toegankelijk met een rolstoel.;52,00464576;4,446179858
Pistoolhaven;Fast Ferry Zone 5387 De Nieuwe Prins is rolstoeltoegankelijk.;51,95996762;4,090520726
Plaswijckpark;Buslijn 174 Zone 5310 ;51,95868162;4,481029222
Plaswijckpark;Buslijn 174 Zone 5310 ;51,95874374;4,480926122
Platanendreef;Buslijn 56 Zone 5327 ;51,93827813;4,338440915
Platanendreef;Buslijn 56 Zone 5327 ;51,9377275;4,340198913
Plein 1953;Buslijn 67 Zone 5314 ;51,87495894;4,469253775
Plein 1953;Buslijn 67 Zone 5314 ;51,87476804;4,468981747
Plein 1953;Buslijn 68 Zone 5314 ;51,87464106;4,469986369
Plein 1953;Buslijn 68, BOB-buslijn 7 Zone 5300 ;51,87473309;4,470260415
Pleinweg;Deze halte is tijdelijk komen te vervallen Zone 5314 ;51,89127632;4,473061077
Pleinweg;Tramlijn 2 Zone 5314 ;51,89141755;4,478520579
Pleinweg;Tramlijn 2 Zone 5314 ;51,89137846;4,478114597
Plevierlaan;Buslijn 35 Zone 5310 ;51,96241689;4,498167098
Plevierlaan;Buslijn 35 Zone 5310 ;51,96212427;4,49869671
Polderlaan;Buslijn 66, Buslijn 77 Zone 5314 ;51,89708121;4,509353721
Polderlaan;Buslijn 66, Buslijn 77 Zone 5314 ;51,8977516;4,510052582
Politiebureau;Buslijn 140, BOB-buslijn 16 Zone 5300 ;51,88004162;4,597133962
Pompenburg;Buslijn 39 Zone 5300 ;51,9250746;4,480093382
Pompenburg;Buslijn 39, BOB-buslijn 1, BOB-buslijn 4 Zone 5300 ;51,92497259;4,48085144
Pompenburg;Tramlijn 8, Tramlijn 7 Zone 5300 ;51,92476544;4,479634396
Pompenburg;Tramlijn 8, Tramlijn 7 Zone 5300 ;51,92469613;4,47880711
Poolsterstraat;Buslijn 174 Zone 5320 ;52,0037425;4,48463323
Poolsterstraat;Buslijn 174, BOB-buslijn 10 Zone 5300 ;52,00365151;4,484489423
Poortugaal;Metrolijn D Zone 5316 Dit metrostation is toegankelijk met een rolstoel.;51,86180787;4,396220075
Poortugaal;Metrolijn D Zone 5316 Dit metrostation is toegankelijk met een rolstoel.;51,86180787;4,396220075
Poortugaal Metro;BOB-buslijn 7 Zone 5300 ;51,86017472;4,394426808
Poortugaal Metro;Buslijn 79 Zone 5316 ;51,86108178;4,395394021
Poortugaal Metro;Buslijn 79 Zone 5316 ;51,86136259;4,395649157
Port Saïdstraat;Buslijn 30, Buslijn 31 Zone 5321 ;51,9466543;4,566653358
Port Saïdstraat;Buslijn 30, Buslijn 31, BOB-buslijn 5 Zone 5300 ;51,94678144;4,566840124
Portpark;Buslijn 69 Zone 5316 ;51,8749907;4,401099706
Posthoorn;Buslijn 30 Zone 5321 ;51,95077262;4,579859166
Posthoorn;Buslijn 30, BOB-buslijn 5 Zone 5300 ;51,95110614;4,581307841
Postkantoor;Buslijn 183 Zone 5328 ;51,85569703;4,539947601
Postkantoor;Buslijn 183, BOB-buslijn 11 Zone 5300 ;51,8556894;4,540136452
Posweg;Buslijn 78 Zone 5326 ;51,8582838;4,35547564
Posweg;Buslijn 78 Zone 5326 ;51,85827533;4,355533903
Pottumstraat;Buslijn 68, Buslijn 69, Buslijn 71 Zone 5314 ;51,87815069;4,452254447
Prinsenlaan;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,94003178;4,556710488
Prinsenlaan;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,94003178;4,556710488
Prinsenplein;Buslijn 183, Buslijn 145 Zone 5324 ;51,89072738;4,551417989
Prinsenplein;Buslijn 183, Buslijn 145, BOB-buslijn 16 Zone 5300 ;51,89089297;4,550688547
Prinsenplein;Tramlijn 23 Zone 5324 Halte is rolstoeltoegankelijk.;51,89068554;4,551854584
Prinsenplein;Tramlijn 23, Tramlijn 12 Zone 5324 Halte is rolstoeltoegankelijk.;51,89047149;4,552090994
Prinses Beatrixlaan;BOB-buslijn 3 Zone 5300 ;51,92874674;4,376030951
Prinses Beatrixlaan;Buslijn 51 Zone 5327 ;51,92904141;4,374759343
Prinses Beatrixlaan;Buslijn 51 Zone 5327 ;51,92888352;4,375213638
Prinses Beatrixlaan;Tramlijn 24, Tramlijn 21 Zone 5327 Halte is rolstoeltoegankelijk.;51,92957255;4,37589604
Prinses Beatrixlaan;Tramlijn 24, Tramlijn 21 Zone 5327 Halte is rolstoeltoegankelijk.;51,92941015;4,375826996
Prinses Irenebrug;Buslijn 35 Zone 5310 ;51,9556899;4,518144264
Prinses Irenebrug;Buslijn 35 Zone 5310 ;51,95516921;4,51944913
Prismalaan West;Buslijn 173 Zone 5441 ;52,04289521;4,523973643
Prismalaan West;Buslijn 173 Zone 5441 ;52,04311722;4,523604945
Provenierssingel;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92810658;4,473489405
Provenierssingel;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92824275;4,473661109
Putsebocht;Tramlijn 2, Tramlijn 20, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,89740626;4,502358698
Putsebocht;Tramlijn 2, Tramlijn 20, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,8975573;4,502123253
Raadhuislaan;Buslijn 172 Zone 5320 ;51,99014886;4,479592616
Raadhuislaan;Buslijn 172 Zone 5320 ;51,99012302;4,479738734
Raadhuisplein;BOB-buslijn 1 Zone 5300 ;51,96680921;4,616168429
Raadhuisplein;BOB-buslijn 10 Zone 5300 ;52,0195052;4,431823083
Raadhuisplein;Buslijn 97 Zone 5322 ;51,91416725;4,589848141
Raadhuisplein;Buslijn 98 Zone 5322 ;51,91429593;4,590267367
Radonstraat;Buslijn 170 Zone 5441 ;52,03359773;4,50653334
Radonstraat;Buslijn 170 Zone 5441 ;52,03365405;4,506852853
Randweg;Buslijn 140 Zone 5334 ;51,88313424;4,597210368
Randweg;Buslijn 77 Zone 5314 ;51,89357494;4,510468201
Randweg;Buslijn 77, Buslijn 66 Zone 5314 ;51,89309774;4,51036128
Randweg;Tramlijn 2, Tramlijn 20, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,89355133;4,509713194
Randweg;Tramlijn 2, Tramlijn 20, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,89354299;4,509800526
Randweg;Tramlijn 20, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,89342897;4,510180483
Randweg;Tramlijn 20, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,89374136;4,509883825
Ravelstraat;Buslijn 144 Zone 5334 ;51,88803105;4,60093025
Ravelstraat;Buslijn 144 Zone 5334 ;51,88855437;4,601226157
RDM Campus;Buslijn 71 Zone 5316 ;51,89648256;4,420504541
Rechthuislaan;Buslijn 77 Zone 5314 ;51,89990975;4,482896941
Rechthuislaan;Buslijn 77 Zone 5314 ;51,89979877;4,482492325
Reesteijn;Buslijn 182 Zone 5314 ;51,85501885;4,479284392
Reesteijn;Buslijn 182 Zone 5328 ;51,85543396;4,478332483
Rehoboth;Buslijn 172 Zone 5320 ;51,99334012;4,479629942
Rehoboth;Buslijn 172 Zone 5320 ;51,99314487;4,479954226
Rembrandtlaan;Buslijn 172 Zone 5320 ;51,99874557;4,500097098
Rembrandtlaan;Buslijn 172 Zone 5320 ;51,99911;4,500745196
Rembrandtsingel;Buslijn 37 Zone 5322 ;51,92538842;4,586377864
Rembrandtsingel;Buslijn 37, BOB-buslijn 4 Zone 5300 ;51,92538981;4,586581377
Rembrandtweg;Buslijn 146 Zone 5334 ;51,8705997;4,591244618
Rembrandtweg;Buslijn 146, BOB-buslijn 16 Zone 5300 ;51,87049254;4,591348158
Remise Waalhaven;BOB-buslijn 7 Zone 5300 ;51,86923418;4,451176427
Reuzel;BOB-buslijn 1 Zone 5300 ;51,96246857;4,569710833
Reuzel;BOB-buslijn 5 Zone 5300 ;51,96222964;4,568958567
Rhoon;Metrolijn D Zone 5316 Dit metrostation is toegankelijk met een rolstoel.;51,85916797;4,419186496
Rhoon;Metrolijn D Zone 5316 Dit metrostation is toegankelijk met een rolstoel.;51,85916797;4,419186496
Rhoon Metro;BOB-buslijn 7 Zone 5300 ;51,8586551;4,418036156
Ridderhaven;Buslijn 290 Zone 5334 ;51,87691703;4,623474899
Ridderhaven;Buslijn 290 Zone 5334 ;51,87686253;4,623388688
Ridderpoort;Buslijn 290 Zone 5334 ;51,87650957;4,61751305
Ridderpoort;Buslijn 290 Zone 5334 ;51,87605177;4,617608016
Rietdijk;Buslijn 73, Buslijn 46 Zone 5314 ;51,89337724;4,462412755
Rietdijk;Buslijn 73, Buslijn 46 Zone 5314 ;51,89321833;4,462779228
Rietkerkweg;Buslijn 37 Zone 5321 ;51,93438875;4,559519521
Rietkerkweg;Buslijn 37 Zone 5321 ;51,93406151;4,559002067
Rijndam Revalidatiecentrum;Buslijn 35, Buslijn 174 Zone 5310 ;51,95175936;4,476252032
Rijndam revalidatiecentrum;Buslijn 35, Buslijn 174 Zone 5310 ;51,95236421;4,476588893
Rijnhaven;Buslijn 77 Zone 5314 ;51,90351105;4,496600337
Rijnhaven;Buslijn 77 Zone 5314 ;51,90353812;4,496614332
Rijnhaven;Metrolijn D, Metrolijn E Zone 5314 Dit metrostation is toegankelijk met een rolstoel.;51,90392689;4,496911794
Rijnhaven;Metrolijn D, Metrolijn E Zone 5314 Dit metrostation is toegankelijk met een rolstoel.;51,90392689;4,496911794
Rijnsingel;Buslijn 144, Buslijn 140 Zone 5324 ;51,88958452;4,582119928
Rijnsingel;Buslijn 144, Buslijn 140 Zone 5324 ;51,89025298;4,582601882
Rijpstraat;BOB-buslijn 19 Zone 5300 ;51,98258983;4,131618692
Rijskade;BOB-buslijn 10 Zone 5300 ;52,01727763;4,42320234
Ringersstraat;Buslijn 53 Zone 5327 ;51,93196602;4,401579479
Ringersstraat;Buslijn 53, BOB-buslijn 3 Zone 5300 ;51,93257617;4,401449762
Ringvaartlaan;BOB-buslijn 1 Zone 5300 ;51,97289776;4,607127795
Ringvaartplas;Buslijn 36, BOB-buslijn 4 Zone 5300 ;51,92783051;4,544824869
Ringvaartplas;Buslijn 36, BOB-buslijn 5 Zone 5300 ;51,92747781;4,54452616
Rivierweg;Buslijn 31, Buslijn 37 Zone 5322 ;51,93242959;4,585510762
Rivierweg;Buslijn 31, Buslijn 37 Zone 5322 ;51,93225913;4,585557426
Rivium;BOB-buslijn 4 Zone 5300 ;51,9142699;4,547797074
Rivium 1e straat;Buslijn 95 Zone 5311 ;51,91208516;4,546471667
Rivium 1e straat;Buslijn 95 Zone 5311 ;51,9121276;4,546122053
Rivium 3e straat;Buslijn 95 Zone 5311 ;51,90982827;4,546368548
Rivium 3e straat;Buslijn 95 Zone 5311 ;51,90983465;4,546005093
Rivium Promenade;Buslijn 95 Zone 5311 ;51,90702989;4,543456259
Rivium Promenade;Buslijn 95 Zone 5311 ;51,90700857;4,542991618
Rodenrijs;Metrolijn E Zone 5320 Dit metrostation is toegankelijk met een rolstoel.;51,97700216;4,460470943
Rodenrijs;Metrolijn E Zone 5320 Dit metrostation is toegankelijk met een rolstoel.;51,97584395;4,460640419
Rodenrijs Metro;Buslijn 170, Buslijn 173, Buslijn 172 Zone 5320 ;51,97584035;4,461324576
Rodenrijseweg;Buslijn 172 Zone 5320 ;51,98569107;4,470394749
Rodenrijseweg;Buslijn 172 Zone 5320 ;51,9857243;4,470044674
Roel Langerakweg;Buslijn 32 Zone 5300 ;51,92329421;4,436791764
Roel Langerakweg;Buslijn 32 Zone 5300 ;51,92404479;4,436237973
Roelantweg;Buslijn 183, Buslijn 145, Buslijn 140 Zone 5324 ;51,89905652;4,552207612
Roentgenstraat;Buslijn 48 Zone 5314 ;51,91223053;4,502604626
Roentgenstraat;Buslijn 66, Buslijn 48 Zone 5314 ;51,91230549;4,503010111
Rokkeveenseweg;Buslijn 173 Zone 5441 ;52,04855342;4,503964883
Rokkeveenseweg;Buslijn 173 Zone 5441 ;52,04867946;4,503991554
Rokkeveenseweg Zuid;Buslijn 170 Zone 5441 ;52,04479918;4,499578296
Rokkeveenseweg Zuid;Buslijn 170 Zone 5441 ;52,04448387;4,500677837
Romeynshof;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,96150412;4,542621488
Romeynshof;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,96150412;4,542621488
Rondewei;Buslijn 76 Zone 5314 ;51,88394685;4,50192627
Rondewei;Buslijn 76 Zone 5314 ;51,88466015;4,501156912
Rondoplein;Buslijn 68 Zone 5316 ;51,89407563;4,421849326
Rontgendreef;Buslijn 126, Buslijn 226 Zone 5349 ;51,94018141;4,222657356
Rose-Spoorstraat;Buslijn 48 Zone 5314 ;51,90699218;4,510075728
Rose-Spoorstraat;Buslijn 48 Zone 5314 ;51,90655462;4,510462109
Rose-Spoorstraat;Buslijn 66 Zone 5314 ;51,90591283;4,509980531
Rossinistraat;Buslijn 37 Zone 5311 ;51,9171247;4,563805773
Rossinistraat;Buslijn 37 Zone 5311 ;51,91722203;4,563585953
Rotterdam Airport;Buslijn 33 Zone 5315 ;51,94827108;4,434212076
Rotterdam Airport;Buslijn 50 Zone 5315 ;51,94841382;4,434078131
Rotterdam Centraal;BOB-buslijn 7, BOB-buslijn 16, BOB-buslijn 1, BOB-buslijn 8, BOB-buslijn 2, BOB-buslijn 9, BOB-buslijn 5, BOB-buslijn 3, BOB-buslijn 11, BOB-buslijn 4, BOB-buslijn 10, BOB-buslijn 19, BOB-buslijn 17 Zone 5300 ;51,9235289;4,467418397
Rotterdam Centraal;Buslijn 33, Buslijn 44, Buslijn 40, Buslijn 48, Buslijn 38, Buslijn 39 Zone 5300 ;51,9235289;4,467418397
Rotterdam Centraal;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92331063;4,471697013
Rotterdam Centraal;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92338716;4,472291508
Rotterdam Centraal;Metrolijn D Zone 5300 Dit metrostation is toegankelijk met een rolstoel.;51,92395355;4,46999749
Rotterdam Centraal;Metrolijn D, Metrolijn E Zone 5300 Dit metrostation is toegankelijk met een rolstoel.;51,92395355;4,46999749
Rotterdam Centraal;Metrolijn E Zone 5300 Dit metrostation is toegankelijk met een rolstoel.;51,92395355;4,46999749
Rotterdam Centraal;Tramlijn 20, Tramlijn 23, Tramlijn 25, Tramlijn 21, Tramlijn 24, Tramlijn 4, Tramlijn 7, Tramlijn 8 Zone 5300 Halte is rolstoeltoegankelijk.;51,92331063;4,471697013
Rotterdam Centraal;Tramlijn 23, Tramlijn 25, Tramlijn 24, Tramlijn 21, Tramlijn 4, Tramlijn 7, Tramlijn 8 Zone 5300 Halte is rolstoeltoegankelijk.;51,92338716;4,472291508
Rotterdam Centraal Blijdorpzijde;Buslijn 39 Zone 5300 ;51,92645636;4,469350296
Rotterdam Centraal Blijdorpzijde;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92614784;4,46897859
Rotterdam Centraal Blijdorpzijde;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92590405;4,468838185
Rotterdam Centraal perron A;Tramlijn 23, Tramlijn 20 Zone 5300 Halte is rolstoeltoegankelijk.;51,92345605;4,470749082
Rotterdam Centraal perron A;Tramlijn 24, Tramlijn 21, Tramlijn 23, Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,92345605;4,470749082
Rotterdam Centraal perron AA;Buslijn 33, Buslijn 40, BOB-buslijn 1, BOB-buslijn 5 Zone 5300 ;51,9236082;4,467213242
Rotterdam Centraal perron B;Tramlijn 8, Tramlijn 4, Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk.;51,92350268;4,4709662
Rotterdam Centraal perron BB;Buslijn 38, BOB-buslijn 2, BOB-buslijn 3, BOB-buslijn 19 Zone 5300 ;51,92345439;4,46708555
Rotterdam Centraal perron C;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92407628;4,470750969
Rotterdam Centraal perron C;Tramlijn 24, Tramlijn 21, Tramlijn 23, Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.;51,92407628;4,470750969
Rotterdam Centraal perron CC;Buslijn 39, BOB-buslijn 9, BOB-buslijn 4 Zone 5300 ;51,92349841;4,466968344
